Num_ID	Leaf	Num_ID.x	Directory	GSL_Plates_Run	GSL_Plate	HPLC_PlatePosition	HPLC_Plate	HPLC_Col	HPLC_Row	Plate_Pos	Exp_Tray.x	Geno1	Surface1	Iso1	Treatment	X3MSO	Q3MSO	X4MSO	Q4MSO	X5MSO	Q5MSO	X7MSO	Q7MSO	X4MT	Q4MT	X8MSO	Q8MSO	I3M	QI3M	X4MI3M	Q4MI3M	X6MSO	Q6MSO	X4OHI3M	Q_4OHI3M	P3m_like	QL_3MSO	QL_4MSO	QL_5MSO	QL_6MSO	QL_7MSO	QL_4MT	QL_8MSO	QL_I3M	QL_4MI3M	QL_4OHI3M	Num_ID.y	Genotype	IsoSur	Isolate	Surface	Image	Exp_Tray.y	Image_Num	Lesion.0.m.cx	Lesion.0.m.cy	Lesion.0.m.majoraxis	Lesion.0.m.eccentricity	Lesion.0.m.theta	Lesion.0.s.area	Lesion.0.s.perimeter	Lesion.0.s.radius.mean	Lesion.0.s.radius.sd	Lesion.0.s.radius.min	Lesion.Size	Leaf.Size	Lesion.Prop	Leaf.Grn	Leaf.Ylw	Lesion.Grn	Lesion.Ylw	LEFcm	LEScm	RemainLFcm	LESPropcm	LEFYlwcm	LEFGrncm	LesPercm
111	T15-tgg12-U-01_03_04	362	CC_JAN292019-1GB-1601.D	P12P13	P12	P1-G-02	P1	G	2	GSL_P12-G-2	T15	tgg12	U	01_03_04	Treatment	175.92764	0.000846706	1529.77234	0.00541492	80.08251	0.00026932	72.41508	0.000300026	26.35758	8.98E-05	159.44775	0.000660615	1368.40698	0.001563554	413.30725	0.000407111	16.01745	6.01E-05	0	0	9.94472	0.006773651	0.043319361	0.002154559	0.000481145	0.00240021	0.000718474	0.005284922	0.012508433	0.003256888	0	62	tgg12	01_03_04-U	01_03_04	Up	T15_IMG_4108	T15	4108	3609.596651	1934.414003	50.46269195	0.750329165	0.337228837	1314	121	20.27217645	3.13601223	15.10615851	1314	26293	0.049975279	19508	5456	63	1011	3.304535583	0.165145086	3.139390496	6.28E-06	0.685716584	2.451788695	1.356502242
112	T15-tgg12-U-B05_10	289	CC_JAN292019-1AA-0201.D	P12P13	P12	P1-A-01	P1	A	1	GSL_P12-A-1	T15	tgg12	U	B05_10	Treatment	201.56154	0.000970078	2269.41772	0.008033036	66.01734	0.000222018	30.57346	0.00012667	94.21899	0.000321036	276.01785	0.001143582	1211.68738	0.001384485	646.23541	0.000636547	0	0	0	0	7.0264	0.00776062	0.064264285	0.001776146	0	0.001013362	0.00256829	0.009148657	0.01107588	0.005092377	0	63	tgg12	B05_10-U	B05_10	Up	T15_IMG_4108	T15	4108	2881.320274	1933.623898	53.73880568	0.41662674	0.055730884	2042	154	25.03471482	1.561962779	22.25775689	2042	22264	0.091717571	17511	2328	68	1316	2.79816606	0.256640994	2.541525066	1.15E-05	0.292585815	2.200803354	1.726457399
113	T16-Col0-D-01_03_04	376	CC_JAN292019-1HD-3301.D	P12P13	P12	P1-H-04	P1	H	4	GSL_P12-H-4	T16	Col0	D	01_03_04	Treatment	115.13414	0.000554119	962.83362	0.003408133	51.29814	0.000172517	36.78989	0.000152426	25.25028	8.60E-05	89.06074	0.000368992	827.49353	0.000945502	261.5726	0.000257651	0	0	0	0	12.62947	0.00443295	0.027265062	0.001380137	0	0.001219407	0.00068829	0.002951933	0.007564013	0.002061209	0	2	Col0	01_03_04-D	01_03_04	Down	T16_IMG_4110	T16	4110	769.6559934	273.1223317	42.13626776	0.431411549	0.476613472	1218	125	19.3316132	2.002964589	14.59550835	1218	17973	0.067768319	3770	12905	0	604	2.258868065	0.153079692	2.105788373	8.52E-06	1.621915784	0.473818094	1.401345291
114	T16-Col0-D-01_05_24	354	CC_JAN292019-1FF-4701.D	P12P13	P12	P1-F-06	P1	F	6	GSL_P12-F-6	T16	Col0	D	01_05_24	Treatment	41.03088	0.000197474	236.25479	0.000836269	21.87157	7.36E-05	14.14747	5.86E-05	0	0	32.81876	0.000135973	326.04767	0.000372545	234.61569	0.000231098	0	0	0	0	32.28665	0.001579791	0.00669015	0.000588438	0	0.00046892	0	0.001087783	0.00298036	0.001848787	0	4	Col0	01_05_24-D	01_05_24	Down	T16_IMG_4110	T16	4110	1586.272299	249.8524293	63.78352447	0.486179835	-0.334009532	2758	177	29.22377098	2.225501331	24.68436324	2758	18251	0.151115007	3710	10616	0	531	2.293807436	0.346628728	1.947178709	1.90E-05	1.334231535	0.466277223	1.984304933
115	T16-Col0-D-02_04_20	332	CC_JAN292019-1DH-6101.D	P12P13	P12	P1-D-08	P1	D	8	GSL_P12-D-8	T16	Col0	D	02_04_20	Treatment	53.88632	0.000259345	353.60556	0.001251654	18.91232	6.36E-05	10.1613	4.21E-05	0	0	32.08992	0.000132953	346.94614	0.000396424	244.4631	0.000240798	0	0	0	0	23.35452	0.002074757	0.010013233	0.000508822	0	0.000336798	0	0.001063626	0.00317139	0.001926385	0	6	Col0	02_04_20-D	02_04_20	Down	T16_IMG_4110	T16	4110	2481.865678	272.3204249	97.86083028	0.788691274	-0.395090348	4519	243	38.78645755	7.389512957	29.26924899	4519	19056	0.237143157	3243	9763	66	1148	2.394980796	0.567953307	1.827027489	2.98E-05	1.227025478	0.407584106	2.724215247
116	T16-Col0-D-Ctrl	310	CC_JAN292019-1BJ-7501.D	P12P13	P12	P1-B-10	P1	B	10	GSL_P12-B-10	T16	Col0	D	Ctrl	Control	114.13221	0.000549297	1172.78418	0.004151293	40.34386	0.000135678	28.44804	0.000117864	68.36834	0.000232954	122.12162	0.000505968	620.58545	0.000709087	276.686	0.000272538	0	0	0	0	0	0.004394374	0.033210341	0.001085421	0	0.000942915	0.001863634	0.004047741	0.005672692	0.002180304	0	8	Col0	Ctrl-D	Ctrl	Down	T16_IMG_4110	T16	4110	3305.361111	297.3611111	12.04313236	0.31986761	-0.785398165	108	31	5.421560401	0.275654905	4.907044353	108	13568	0.007959906	5108	8149	0	50	1.705242414	0.013573569	1.691668845	1.00E-06	1.024176034	0.641979529	0.347533632
117	T16-Col0-D-KernB1	300	CC_JAN292019-1AL-9001.D	P12P13	P12	P1-A-12	P1	A	12	GSL_P12-A-12	T16	Col0	D	KernB1	Treatment	194.77708	0.000937425	1896.04846	0.006711424	54.54178	0.000183426	22.08967	9.15E-05	0	0	102.53706	0.000424826	1169.49878	0.00133628	392.06702	0.000386189	0	0	0	0	10.90658	0.007499401	0.053691393	0.001467405	0	0.000732166	0	0.003398608	0.010690239	0.003089514	0	10	Col0	KernB1-D	KernB1	Down	T16_IMG_4110	T16	4110	4019.493151	227.6699875	35.72703438	0.531058338	0.505316772	803	107	15.77112458	2.227337997	11.63471829	803	14598	0.055007535	3311	9972	0	286	1.834694042	0.100921997	1.733772044	6.91E-06	1.253292847	0.416130427	1.19955157
118	T16-Col0-U-01_03_04	292	CC_JAN292019-1AD-2601.D	P12P13	P12	P1-A-04	P1	A	4	GSL_P12-A-4	T16	Col0	U	01_03_04	Treatment	124.32995	0.000598376	1083.43311	0.003835018	50.11501	0.000168538	34.36141	0.000142364	39.46362	0.000134466	119.26255	0.000494122	857.37323	0.000979642	381.43262	0.000375714	0	0	0	0	8.36258	0.004787012	0.03068014	0.001348306	0	0.001138915	0.001075728	0.003952977	0.007837139	0.003005714	0	1	Col0	01_03_04-U	01_03_04	Up	T16_IMG_4110	T16	4110	392.4552102	296.179159	36.22821054	0.831122214	0.295745835	547	89	13.20997585	3.168301812	7.612672575	547	13504	0.040506517	10197	2754	9	463	1.697198818	0.068747612	1.628451206	5.09E-06	0.346126003	1.281571115	0.997757848
119	T16-Col0-U-01_05_24	365	CC_JAN292019-1GE-4001.D	P12P13	P12	P1-G-05	P1	G	5	GSL_P12-G-5	T16	Col0	U	01_05_24	Treatment	75.26302	0.000362227	520.77759	0.001843391	46.15059	0.000155206	57.17675	0.000236892	0	0	95.47711	0.000395576	631.95776	0.000722081	274.621	0.000270504	15.86674	5.96E-05	0	0	10.52838	0.002897813	0.014747131	0.001241647	0.000476618	0.001895133	0	0.003164605	0.005776645	0.002164031	0	3	Col0	01_05_24-U	01_05_24	Up	T16_IMG_4110	T16	4110	1229.924579	259.0936027	45.59218095	0.394647292	1.182821229	1485	131	21.32706903	1.317812167	18.00041437	1485	14782	0.100460019	6319	6547	0	957	1.857819381	0.18663657	1.671182811	1.26E-05	0.822834764	0.794179453	1.468609865
120	T16-Col0-U-02_04_20	343	CC_JAN292019-1EG-5401.D	P12P13	P12	P1-E-07	P1	E	7	GSL_P12-E-7	T16	Col0	U	02_04_20	Treatment	0	0	50.9306	0.000180279	0	0	0	0	0	0	17.74286	7.35E-05	104.16081	0.000119015	57.47144	5.66E-05	0	0	0	0	28.64355	0	0.001442228	0	0	0	0	0.00058809	0.000952121	0.000452879	0	5	Col0	02_04_20-U	02_04_20	Up	T16_IMG_4110	T16	4110	2104.811382	240.1520875	81.1193508	0.61061534	0.008815641	4024	229	35.49754895	3.82764842	27.87585907	4024	13317	0.302170158	1239	5752	43	802	1.673696435	0.505741117	1.167955318	3.80E-05	0.722918217	0.155718997	2.567264574
121	T16-Col0-U-Ctrl	321	CC_JAN292019-1CI-6801.D	P12P13	P12	P1-C-09	P1	C	9	GSL_P12-C-9	T16	Col0	U	Ctrl	Control	88.89904	0.000427854	596.63361	0.002111898	51.29709	0.000172514	86.53698	0.000358535	0	0	190.58928	0.000789639	901.97162	0.001030601	272.10535	0.000268026	19.87681	7.46E-05	0	0	10.38051	0.003422834	0.016895185	0.001380109	0.000597076	0.002868283	0	0.006317113	0.008244807	0.002144208	0	7	Col0	Ctrl-U	Ctrl	Up	T16_IMG_4110	T16	4110	2931.638889	244.6388889	12.04313236	0.31986761	-0.785398163	108	31	5.421560401	0.275654905	4.907044353	108	13192	0.00818678	11956	959	35	73	1.657986286	0.013573569	1.644412717	1.03E-06	0.120528263	1.502644332	0.347533632
122	T16-Col0-U-KernB1	299	CC_JAN292019-1AK-8201.D	P12P13	P12	P1-A-11	P1	A	11	GSL_P12-A-11	T16	Col0	U	KernB1	Treatment	37.92839	0.000182542	267.63879	0.000947358	29.59614	9.95E-05	53.6335	0.000222211	0	0	94.77029	0.000392647	378.76794	0.000432784	215.10207	0.000211877	15.91873	5.98E-05	0	0	36.92896	0.001460337	0.007578867	0.000796262	0.00047818	0.001777691	0	0.003141177	0.003462269	0.001695018	0	9	Col0	KernB1-U	KernB1	Up	T16_IMG_4110	T16	4110	3684.171381	243.4559068	50.21051247	0.393377286	-0.659291273	1803	145	23.49612917	1.525938847	20.44142119	1803	12587	0.143243029	2789	7713	23	1280	1.581949164	0.226603189	1.355345975	1.80E-05	0.969379034	0.350524845	1.625560538
123	T16-Col0-U-KernB1	385	CC_JAN292019-2AA-9801.D	P12P13	P13	P2-A-01	P2	A	1	GSL_P13-A-1	T16	Col0	U	KernB1	Treatment	76.24722	0.000366963	644.2854	0.002280571	45.62844	0.00015345	28.3897	0.000117623	26.17741	8.92E-05	55.14054	0.000228455	834.69965	0.000953735	322.88043	0.00031804	0	0	0	0	0	0.002935707	0.018244566	0.001227599	0	0.000940981	0.000713563	0.001827642	0.007629883	0.002544319	0	9	Col0	KernB1-U	KernB1	Up	T16_IMG_4110	T16	4110	3684.171381	243.4559068	50.21051247	0.393377286	-0.659291273	1803	145	23.49612917	1.525938847	20.44142119	1803	12587	0.143243029	2789	7713	23	1280	1.581949164	0.226603189	1.355345975	1.80E-05	0.969379034	0.350524845	1.625560538
124	T16-Cyp79-D-01_03_04	317	CC_JAN292019-1CE-3601.D	P12P13	P12	P1-C-05	P1	C	5	GSL_P12-C-5	T16	Cyp79	D	01_03_04	Treatment	0	0	107.37514	0.000380075	0	0	10.17575	4.22E-05	0	0	22.17289	9.19E-05	0	0	0	0	0	0	0	0	0	0	0.003040598	0	0	0.000337277	0	0.000734924	0	0	0	39	Cyp79	01_03_04-D	01_03_04	Down	T16_IMG_4110	T16	4110	794.2126202	1064.448426	113.1836697	0.649593643	0.26464227	7591	304	48.98151054	5.222028969	39.43956818	7591	14722	0.515622877	1442	5015	1005	5844	1.85027851	0.954045929	0.896232581	6.48E-05	0.630291178	0.181232279	3.408071749
125	T16-Cyp79-D-01_05_24	295	CC_JAN292019-1AG-5001.D	P12P13	P12	P1-A-07	P1	A	7	GSL_P12-A-7	T16	Cyp79	D	01_05_24	Treatment	32.00741	0.000154046	222.90631	0.000789019	0	0	0	0	0	0	21.96579	9.10E-05	0	0	0	0	0	0	0	0	38.88316	0.001232365	0.006312154	0	0	0	0	0.00072806	0	0	0	38	Cyp79	01_05_24-D	01_05_24	Down	T16_IMG_4110	T16	4110	1587.390445	1057.803139	145.9287249	0.793165774	0.162118808	10068	361	57.31098724	10.70554015	40.76267427	10068	17224	0.584533209	1165	4250	462	5337	2.164732852	1.265358242	0.89937461	7.35E-05	0.534145066	0.146418589	4.047085202
126	T16-Cyp79-D-02_04_20	368	CC_JAN292019-1GH-6401.D	P12P13	P12	P1-G-08	P1	G	8	GSL_P12-G-8	T16	Cyp79	D	02_04_20	Treatment	0	0	54.75998	0.000193833	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.001550667	0	0	0	0	0	0	0	0	35	Cyp79	02_04_20-D	02_04_20	Down	T16_IMG_4110	T16	4110	2495.699329	1025.736399	160.1369781	0.862702311	0.0101254	9981	368	58.08620054	14.36757551	37.37702001	9981	15186	0.657250099	943	2124	62	4123	1.908594583	1.254423978	0.654170605	8.26E-05	0.266946852	0.118517364	4.125560538
127	T16-Cyp79-D-Ctrl	346	CC_JAN292019-1EJ-7801.D	P12P13	P12	P1-E-10	P1	E	10	GSL_P12-E-10	T16	Cyp79	D	Ctrl	Control	31.93512	0.000153698	344.82996	0.001220591	25.99525	8.74E-05	34.96926	0.000144883	0	0	92.3065	0.000382439	0	0	0	0	0	0	0	0	0	0.001229581	0.00976473	0.000699382	0	0.001159062	0	0.003059514	0	0	0	33	Cyp79	Ctrl-D	Ctrl	Down	T16_IMG_4110	T16	4110	3338	1017	10.64229425	4.06E-06	1.570796327	89	28	4.877472991	0.259615252	4.472135955	89	11614	0.007663165	4178	6945	0	28	1.459661365	0.011185626	1.448475739	9.63E-07	0.872855879	0.52509602	0.313901345
128	T16-Cyp79-D-KernB1	336	CC_JAN292019-1DL-9301.D	P12P13	P12	P1-D-12	P1	D	12	GSL_P12-D-12	T16	Cyp79	D	KernB1	Treatment	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	32	Cyp79	KernB1-D	KernB1	Down	T16_IMG_4110	T16	4110	4035.992562	1001.36816	136.4789876	0.919269039	-0.530579601	5647	292	46.09441698	14.49514002	22.76834852	5647	9698	0.582285007	204	1420	363	2937	1.218856201	0.709721692	0.509134509	7.32E-05	0.178467293	0.025638963	3.273542601
129	T16-Cyp79-U-01_03_04	328	CC_JAN292019-1DD-2901.D	P12P13	P12	P1-D-04	P1	D	4	GSL_P12-D-4	T16	Cyp79	U	01_03_04	Treatment	21.13724	0.00010173	239.42967	0.000847507	0	0	0	0	0	0	52.92892	0.000219292	0	0	0	0	0	0	0	0	0	0.000813836	0.006780055	0	0	0	0	0.001754338	0	0	0	40	Cyp79	01_03_04-U	01_03_04	Up	T16_IMG_4110	T16	4110	390.7874541	1075.820487	77.42296998	0.761324489	0.038271438	2997	202	30.76461976	5.206150003	21.28352951	2997	9464	0.316673711	1433	4210	1786	1211	1.189446802	0.376666533	0.812780269	3.98E-05	0.529117819	0.180101148	2.264573991
130	T16-Cyp79-U-01_05_24	306	CC_JAN292019-1BF-4301.D	P12P13	P12	P1-B-06	P1	B	6	GSL_P12-B-6	T16	Cyp79	U	01_05_24	Treatment	0	0	82.87296	0.000293345	0	0	0	0	0	0	15.0679	6.24E-05	0	0	0	0	0	0	0	0	33.12663	0	0.002346757	0	0	0	0	0.000499428	0	0	0	34	Cyp79	01_05_24-U	01_05_24	Up	T16_IMG_4110	T16	4110	1227.586745	1014.262166	123.7462874	0.836587397	-0.009113794	6473	297	46.18295477	10.32551504	29.36832011	6473	13865	0.466858997	1704	4131	23	2489	1.742569728	0.813534356	0.929035372	5.87E-05	0.519189004	0.214160751	3.329596413
131	T16-Cyp79-U-02_04_20	379	CC_JAN292019-1HG-5701.D	P12P13	P12	P1-H-07	P1	H	7	GSL_P12-H-7	T16	Cyp79	U	02_04_20	Treatment	0	0	44.20986	0.000156489	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.001251914	0	0	0	0	0	0	0	0	37	Cyp79	02_04_20-U	02_04_20	Up	T16_IMG_4110	T16	4110	2116.446001	1041.823841	186.4074201	0.931781429	0.163701638	9639	415	60.79451157	20.91839257	26.6506181	9639	14111	0.683084119	1155	1160	160	3428	1.773487301	1.21144101	0.562046291	8.59E-05	0.145790183	0.145161777	4.652466368
132	T16-Cyp79-U-Ctrl	357	CC_JAN292019-1FI-7101.D	P12P13	P12	P1-F-09	P1	F	9	GSL_P12-F-9	T16	Cyp79	U	Ctrl	Control	100.86613	0.00048545	1086.78357	0.003846877	43.57872	0.000146557	36.89117	0.000152845	26.99776	9.20E-05	198.65205	0.000823044	0	0	0	0	0	0	0	0	0	0.003883597	0.030775017	0.001172452	0	0.001222764	0.000735925	0.006584355	0	0	0	36	Cyp79	Ctrl-U	Ctrl	Up	T16_IMG_4110	T16	4110	2919	1062	10.64229425	5.74E-06	1.570796327	89	28	4.877472991	0.259615252	4.472135955	89	11117	0.008005757	10856	169	7	82	1.397197812	0.011185626	1.386012186	1.01E-06	0.021240121	1.364395021	0.313901345
133	T16-Cyp79-U-KernB1	421	CC_JAN292019-2DA-a101.D	P12P13	P13	P2-D-01	P2	D	1	GSL_P13-D-1	T16	Cyp79	U	KernB1	Treatment	0	0	159.79233	0.000565615	0	0	0	0	0	0	22.93146	9.50E-05	0	0	0	0	0	0	0	0	0	0	0.004524923	0	0	0	0	0.000760067	0	0	0	31	Cyp79	KernB1-U	KernB1	Up	T16_IMG_4110	T16	4110	3711.856991	968.7272486	99.97329419	0.871090484	0.596085588	3769	225	36.12491217	9.081562111	21.96331172	3769	9280	0.406142241	2702	2011	272	2489	1.166321462	0.473692413	0.692629049	5.10E-05	0.252744877	0.339590581	2.522421525
134	T16-Cyp79-U-KernB1	335	CC_JAN292019-1DK-8501.D	P12P13	P12	P1-D-11	P1	D	11	GSL_P12-D-11	T16	Cyp79	U	KernB1	Treatment	0	0	112.22706	0.000397249	0	0	9.03072	3.74E-05	0	0	27.1771	0.000112599	0	0	0	0	0	0	0	0	31.37295	0	0.003177992	0	0	0.000299325	0	0.000900789	0	0	0	31	Cyp79	KernB1-U	KernB1	Up	T16_IMG_4110	T16	4110	3711.856991	968.7272486	99.97329419	0.871090484	0.596085588	3769	225	36.12491217	9.081562111	21.96331172	3769	9280	0.406142241	2702	2011	272	2489	1.166321462	0.473692413	0.692629049	5.10E-05	0.252744877	0.339590581	2.522421525
135	T16-MYB28-D-01_03_04	341	CC_JAN292019-1EE-3801.D	P12P13	P12	P1-E-05	P1	E	5	GSL_P12-E-5	T16	MYB28	D	01_03_04	Treatment	99.79639	0.000480301	1290.3042	0.004567277	61.44676	0.000206647	18.9961	7.87E-05	0	0	90.2611	0.000373965	654.54974	0.000747894	196.21632	0.000193275	0	0	0	0	0	0.003842409	0.036538217	0.001653178	0	0.000629629	0	0.002991719	0.005983156	0.001546197	0	59	MYB28	01_03_04-D	01_03_04	Down	T16_IMG_4110	T16	4110	809.1458967	1621.62462	42.72601977	0.338932141	0.79329998	1316	130	20.0380579	1.717941871	17.24913341	1316	19106	0.068878886	2677	14841	113	744	2.401264856	0.165396449	2.235868407	8.66E-06	1.865234571	0.336448551	1.457399103
136	T16-MYB28-D-01_05_24	319	CC_JAN292019-1CG-5201.D	P12P13	P12	P1-C-07	P1	C	7	GSL_P12-C-7	T16	MYB28	D	01_05_24	Treatment	193.94188	0.000933406	2154.00781	0.00762452	122.4927	0.000411947	34.33936	0.000142273	0	0	87.69813	0.000363346	884.63165	0.001010788	477.57419	0.000470414	17.52202	6.58E-05	0	0	8.85936	0.007467244	0.060996163	0.003295573	0.000526341	0.001138184	0	0.002906769	0.008086305	0.003763316	0	51	MYB28	01_05_24-D	01_05_24	Down	T16_IMG_4110	T16	4110	1681.784986	1568.643188	62.41202685	0.699268512	0.081224145	2158	160	25.92610962	3.485366198	19.27826658	2158	23737	0.090912921	3926	17415	0	660	2.983294456	0.271220012	2.712074443	1.14E-05	2.18873796	0.49342436	1.793721973
137	T16-MYB28-D-02_04_20	297	CC_JAN292019-1AI-6601.D	P12P13	P12	P1-A-09	P1	A	9	GSL_P12-A-9	T16	MYB28	D	02_04_20	Treatment	91.83778	0.000441998	1036.70508	0.003669615	53.21503	0.000178964	27.78907	0.000115134	0	0	42.26297	0.000175102	734.62634	0.000839391	320.29514	0.000315493	0	0	0	0	0	0.003535983	0.029356918	0.00143171	0	0.000921073	0	0.001400813	0.006715126	0.002523947	0	56	MYB28	02_04_20-D	02_04_20	Down	T16_IMG_4110	T16	4110	2490.415005	1591.321961	116.6207213	0.767793965	-0.226874281	6771	283	46.54609807	7.730176338	33.13589917	6771	18098	0.374129738	2862	7573	311	4216	2.274578214	0.850987351	1.423590862	4.70E-05	0.951783667	0.359699572	3.17264574
138	T16-MYB28-D-Ctrl	370	CC_JAN292019-1GJ-8001.D	P12P13	P12	P1-G-10	P1	G	10	GSL_P12-G-10	T16	MYB28	D	Ctrl	Control	155.74969	0.000749594	1791.56653	0.00634159	72.40314	0.000243494	23.33018	9.67E-05	14.82296	5.05E-05	109.17804	0.000452341	810.33398	0.000925895	296.76587	0.000292317	0	0	0	0	0	0.00599675	0.050732724	0.001947951	0	0.000773283	0.000404055	0.003618724	0.007407159	0.002338534	0	53	MYB28	Ctrl-D	Ctrl	Down	T16_IMG_4110	T16	4110	3287	1565	10.64229425	0	0	89	28	4.877472991	0.259615252	4.472135955	89	15431	0.005767611	4418	10727	0	2	1.939386475	0.011185626	1.928200849	7.25E-07	1.348182147	0.555259507	0.313901345
139	T16-MYB28-D-KernB1	360	CC_JAN292019-1FL-9501.D	P12P13	P12	P1-F-12	P1	F	12	GSL_P12-F-12	T16	MYB28	D	KernB1	Treatment	131.10199	0.000630969	1655.38733	0.005859558	82.23715	0.000276566	27.50975	0.000113977	0	0	88.8741	0.000368218	582.27087	0.000665308	378.19223	0.000372522	15.71444	5.90E-05	0	0	0	0.005047752	0.046876466	0.002212528	0.000472043	0.000911815	0	0.002945747	0.005322464	0.00298018	0	55	MYB28	KernB1-D	KernB1	Down	T16_IMG_4110	T16	4110	3986.310794	1586.586849	66.52717761	0.875231928	-0.566980888	1612	147	23.24530294	6.292756591	12.97129079	1612	16681	0.096636892	3294	10876	67	957	2.096487965	0.202598082	1.893889883	1.21E-05	1.366908645	0.413993847	1.647982063
140	T16-MYB28-U-01_03_04	352	CC_JAN292019-1FD-3101.D	P12P13	P12	P1-F-04	P1	F	4	GSL_P12-F-4	T16	MYB28	U	01_03_04	Treatment	133.45384	0.000642288	1893.16943	0.006701233	151.62286	0.000509912	30.60298	0.000126793	0	0	66.11201	0.000273912	1358.52783	0.001552266	361.79938	0.000356375	17.22932	6.47E-05	0	0	0	0.005138304	0.053609866	0.004079298	0.000517549	0.001014341	0	0.002191294	0.012418129	0.002851003	0	60	MYB28	01_03_04-U	01_03_04	Up	T16_IMG_4110	T16	4110	352.4672435	1586.624227	38.41951568	0.708060371	-0.248860046	809	99	15.68856973	2.180319123	11.38729748	809	17845	0.045334828	8807	7904	0	431	2.242780872	0.101676084	2.141104788	5.70E-06	0.993384142	1.106874258	1.109865471
141	T16-MYB28-U-01_05_24	330	CC_JAN292019-1DF-4501.D	P12P13	P12	P1-D-06	P1	D	6	GSL_P12-D-6	T16	MYB28	U	01_05_24	Treatment	65.1393	0.000313503	942.58624	0.003336463	43.47248	0.000146199	10.18219	4.22E-05	0	0	68.51409	0.000283864	504.75885	0.000576742	429.27866	0.000422843	0	0	0	0	0	0.002508025	0.026691706	0.001169594	0	0.00033749	0	0.002270911	0.004613936	0.003382744	0	52	MYB28	01_05_24-U	01_05_24	Up	T16_IMG_4110	T16	4110	1269.283556	1561.251598	64.57720924	0.836090711	0.058591668	1721	155	23.87175936	5.799221286	12.82053828	1721	15464	0.11129074	9567	3484	131	891	1.943533954	0.216297332	1.727236622	1.40E-05	0.437873273	1.202391964	1.737668161
142	T16-MYB28-U-02_04_20	308	CC_JAN292019-1BH-5901.D	P12P13	P12	P1-B-08	P1	B	8	GSL_P12-B-8	T16	MYB28	U	02_04_20	Treatment	69.47536	0.000334372	846.49738	0.002996338	59.78212	0.000201049	12.40354	5.14E-05	0	0	41.25133	0.00017091	700.19287	0.000800047	281.04248	0.000276829	0	0	0	0	0	0.002674974	0.023970708	0.001608393	0	0.000411117	0	0.001367282	0.006400374	0.002214633	0	57	MYB28	02_04_20-U	02_04_20	Up	T16_IMG_4110	T16	4110	2105.380504	1612.042666	123.3930831	0.823783229	-0.060905186	6586	301	46.87537915	10.58868703	27.86143571	6586	20115	0.32741735	7459	5452	200	3130	2.528077178	0.827736331	1.700340847	4.12E-05	0.685213859	0.937456012	3.374439462
143	T16-MYB28-U-Ctrl	381	CC_JAN292019-1HI-7301.D	P12P13	P12	P1-H-09	P1	H	9	GSL_P12-H-9	T16	MYB28	U	Ctrl	Control	138.79832	0.00066801	1903.65588	0.006738352	140.92235	0.000473926	30.24481	0.000125309	0	0	59.02749	0.000244559	1062.91528	0.001214497	362.52606	0.000357091	0	0	0	0	0	0.00534408	0.053906816	0.003791409	0	0.001002469	0	0.001956476	0.009715973	0.002856729	0	58	MYB28	Ctrl-U	Ctrl	Up	T16_IMG_4110	T16	4110	2930.288136	1581.177966	12.97304714	0.449653191	1.230546338	118	33	5.680651462	0.371365677	4.872761194	118	18332	0.006436832	17875	321	5	113	2.303987613	0.014830381	2.289157232	8.09E-07	0.040343663	2.246551308	0.369955157
144	T16-MYB28-U-KernB1	359	CC_JAN292019-1FK-8701.D	P12P13	P12	P1-F-11	P1	F	11	GSL_P12-F-11	T16	MYB28	U	KernB1	Treatment	158.14963	0.000761144	2102.84619	0.007443424	70.70065	0.000237768	23.35353	9.68E-05	17.3748	5.92E-05	215.02823	0.000890893	787.64111	0.000899966	294.13736	0.000289728	0	0	0	0	0	0.006089154	0.059547392	0.001902147	0	0.000774057	0.000473615	0.007127146	0.007199727	0.002317822	0	54	MYB28	KernB1-U	KernB1	Up	T16_IMG_4110	T16	4110	3640	1587	5.656854249	0	0	25	16	2.32514077	0.306137877	2	25	14400	0.001736111	14370	0	25	0	1.809809166	0.00314203	1.806667136	2.18E-07	0	1.80603873	0.179372197
145	T16-Pad3-D-01_03_04	329	CC_JAN292019-1DE-3701.D	P12P13	P12	P1-D-05	P1	D	5	GSL_P12-D-5	T16	Pad3	D	01_03_04	Treatment	108.04424	0.000519996	862.11664	0.003051626	40.03067	0.000134624	32.01462	0.000132641	10.47621	3.57E-05	101.21946	0.000419367	609.46747	0.000696383	280.54276	0.000276337	0	0	94.76414	9.33E-05	21.8735	0.004159972	0.024413007	0.001076995	0	0.00106113	0.000285568	0.003354936	0.005571064	0.002210695	0.000746748	47	Pad3	01_03_04-D	01_03_04	Down	T16_IMG_4110	T16	4110	802.7796006	1308.177603	64.63077057	0.49194405	-0.520759708	2804	186	29.57782488	2.69105823	24.69190254	2804	27277	0.102797228	4536	16630	11	1859	3.428205876	0.352410063	3.075795813	1.29E-05	2.090078224	0.570089887	2.085201794
